,0,1,2,3,4,5,6,7,8,9,10,11
174,2353333,"Zengressé	Zengresse	Zeguedesse,Zengresse,Zengressé,Zéguedessé,Zéguédessé	12.2092	-1.3813	P	PPL	BF		03	53			0		282	Africa/Ouagad",ugou	2018-1,-,4,,,,,,,
175,2353334,Zéguédessé	Zeguedesse		12.00135	-1.24194	P	PPL	BF		07	47			0		295	Africa/Ouagadougou	2018-12-04,,,,,,,,,,
176,2353335,"Zéguédéguen	Zeguedeguen	Zeguedeghen,Zeguedeguen,Zeguedeguin,Zerederin,Zéguédéguen,Zéguédéguin,Zérédérin	12.95735	-0.45499	P	PPL",BF		05	64,0,281,Af,ca,Ou,dougou,020,06-10,
177,2353336,Zéguédéguin	Zeguedeguin		11.9	-1.45	P	PPL	BF		07				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
178,2353337,"Zéguédéguen	Zeguedeguen	Zeguedegen,Zeguedeguen,Zeguedeguin,Zéguédégen,Zéguédéguen,Zéguédéguin	12.093	-1.97562	P	PPL	BF		06				0",308	Africa,O,agad,ug,2,18,-07,,,
179,2353338,Zéguédéga	Zeguedega		12.3	-0.53333	P	PPL	BF		11				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
180,2353339,"Zéguédéga	Zeguedega	Zeguedega,Zéguédéga	11.91667	-0.38333	P	PPL	BF		04				0		288	Africa/Ouagadougou	2018-11-06",,,,,,,,,,
181,2353340,Zégèdnogo	Zegednogo		13.22338	-1.31584	P	PPL	BF		05	70			0		319	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
182,2353341,"Zéguédéguen	Zeguedeguen	Zegedegen,Zeguedeguen,Zeguedeguin,Zéguédéguen,Zéguédéguin,Zégédégen	12.97368	-1.40604	P	PPL	BF		05				0",295	Africa,O,agad,ug,2,18,-05,,,
183,2353342,"Zéguédéguen I	Zeguedeguen I	Zegedegen,Zeguedeguen I,Zeguedeguin,Zéguédéguen I,Zéguédéguin,Zégédégen	12.78853	-1.89159	P	PPL	BF",11				0		33,,fric,/O,ga,ou,2018-,-07,,
184,2353343,"Zéguédéguen II	Zeguedeguen II	Zegedegen,Zeguedeguen II,Zeguedeguin,Zéguédéguen II,Zéguédéguin,Zégédégen	12.79176	-1.73275	P	PPL",BF		11	60,0,330,Af,ca,Ou,dougou,018,08-07,
185,2353344,"Zécco	Zecco	Zecco,Zécco	11.03333	-0.85	P	PPL	BF		07				0		251	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
186,2353345,Zébékaha	Zebekaha		10.46667	-5.35	P	PPL	BF		02				0		354	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
187,2353346,"Zay	Zay	Zay,Zaye,Zayé	13.99	-2.35809	P	PPL	BF		10	76			0		298	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
188,2353347,"Zawara	Zawara	Diabere,Diaberé,Zaouara,Zavera,Zawara	11.78333	-2.58333	P	PPL	BF		06				0		267	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
189,2353348,Zawadoro	Zawadoro		12.08333	-0.25	P	PPL	BF		04				0		318	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
190,2353349,Zavara	Zavara		11.5	-1.88333	P	PPL	BF		06				0		332	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
191,2353350,"Zarsin	Zarsin	Zarsen,Zarsin,Zarzen	12.11009	-1.31377	P	PPL	BF		07	47			0		317	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
192,2353351,Zargomé	Zargome		11.63333	-0.01667	P	PPL	BF		04				0		267	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
193,2353352,Zargo	Zargo		11.68333	-0.61667	P	PPL	BF		04				0		255	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
194,2353353,Zarfi	Zarfi		11.16667	-0.01667	P	PPL	BF		04				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
195,2353354,Zaren	Zaren		13.19412	-0.91671	P	PPL	BF		05	70			0		315	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
196,2353355,Zarayn	Zarayn		12.53333	-2.11667	P	PPL	BF		06				0		299	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
197,2353356,Zaran Kipsi	Zaran Kipsi		14.68367	-0.89215	T	HLL	BF		12				0	441	425	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
198,2353357,Zarahougo	Zarahougo		11.88333	-1.28333	P	PPL	BF		07				0		337	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
199,2353358,Zarabili	Zarabili		11.78333	-1.21667	P	PPL	BF		07				0		331	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
200,2353359,Zara	Zara		12.73333	-2.75	P	PPL	BF		01				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
201,2353360,Zaptinga	Zaptinga		11.71667	-1.1	P	PPL	BF		07				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
202,2353361,Zaouna	Zaouna		13.06662	-1.53887	P	PPL	BF		05	70			0		318	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
203,2353362,Zaoro	Zaoro		12.15	-0.28333	P	PPL	BF		04				0		323	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
204,2353363,Zaongo	Zaongo		12.91667	-0.58333	P	PPL	BF		05				0		301	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
205,2353364,Zaongo	Zaongo		12.21667	-0.38333	P	PPL	BF		04				0		302	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
206,2353365,Zao	Zao		11.85	-2.11667	P	PPL	BF		06				0		341	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
207,2353366,Zanzi	Zanzi		13.01473	-1.20985	P	PPL	BF		05	70			0		319	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
208,2353367,Zanvi	Zanvi		12.95963	-1.14586	P	PPL	BF		05				0		317	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
209,2353368,Zanren	Zanren		12.05	-0.28333	P	PPL	BF		04				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
210,2353369,Zanré	Zanre		12.06667	-0.05	P	PPL	BF		08				0		288	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
211,2353370,Zano	Zano		13.67062	-2.31358	P	PPL	BF		10	76			0		345	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
212,2353371,Zano	Zano	Zano	13.34354	-1.6983	P	PPL	BF		05	15			0		357	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
213,2353372,Zanna	Zanna		13.48858	-2.17542	P	PPL	BF		10	76			0		323	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
214,2353373,Zankolaga	Zankolaga		13.38232	-2.41761	P	PPL	BF		10	76			0		338	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
215,2353374,Zangwi	Zangwi		13.03406	-1.31351	P	PPL	BF		05	70			0		299	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
216,2353375,Zangokala	Zangokala		10.85	-5.28333	P	PPL	BF		02				0		538	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
217,2353376,Zangogo	Zangogo		11.86667	-1.2	P	PPL	BF		07				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
218,2353377,"Zangogo	Zangogo	Zangogho,Zangogo,Zangongho	11.76667	-1.38333	P	PPL	BF		07				0		319	Africa/Ouagadougou	2018-10-20",,,,,,,,,,
219,2353378,"Zanghindiéssé	Zanghindiesse	Zangendyese,Zangendyésé,Zanghindiesse,Zanghindiéssé,Zanguendiesse,Zanguendiessé,Zanguendyesse,Zangu",ndyéssé	12.,6,72	-,.7,61,P,BF		0,53,0		332	Africa/Oua,adougou	20
220,2353379,"Zanguélila	Zanguelila	Zangelita,Zanguelila,Zanguelita,Zanguélila,Zanguélita,Zangélita	12.94009	-1.46801	P	PPL	BF		05				0		290",frica/Ouaga,o,gou,01,09,05,,,,
221,2353380,Zangboni	Zangboni		11.36667	-2.93333	P	PPL	BF		09				0		280	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
222,2353381,"Zangbéga	Zangbega	Zangbega,Zangbéga	12.58643	-1.31636	P	PPL	BF		11				0		313	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
223,2353382,Zangazoni	Zangazoni		11.90484	-4.70916	P	PPL	BF		09	54			0		346	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
224,2353383,Zanganyiara	Zanganyiara		10.51667	-5.36667	P	PPL	BF		02				0		357	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
225,2353384,Zanga	Zanga		10.4	-5.41667	P	PPL	BF		02				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
226,2353385,"Zanfara	Zanfara	Zanfana,Zanfara	11.75309	-5.0148	P	PPL	BF		09	54			0		353	Africa/Ouagadougou	2012-11-08",,,,,,,,,,
227,2353386,Zandouré	Zandoure		12.93333	-0.53333	P	PPL	BF		05				0		291	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
228,2353387,Zandkom	Zandkom	Zandkom	13.14071	-1.5526	P	PPL	BF		05	15			0		326	Africa/Ouagadougou	2012-05-05,,,,,,,,,,
229,2353388,Zandékaha	Zandekaha		10.61667	-5.2	P	PPL	BF		02				0		318	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
230,2353389,Zanawa	Zanawa		10.98333	-3.5	P	PPL	BF		13				0		362	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
231,2353390,Zana Mogo	Zana Mogo	Zana Mogo	13.75189	-1.6882	P	PPL	BF		05	15			0		330	Africa/Ouagadougou	2012-05-05,,,,,,,,,,
232,2353391,Zana	Zana	Zana	13.79024	-1.70029	P	PPL	BF		05	15			0		344	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
233,2353392,Zan	Zan		11.15	-0.3	P	PPL	BF		04				0		194	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
234,2353393,"Zamren	Zamren	Zamren,Zamzen,Zamzin	12.20932	-1.94356	P	PPL	BF		06				0		320	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
235,2353394,"Zamsé	Zamse	Zamoe,Zamoé,Zamse,Zamsé,Zamze,Zamzé	12.00246	-1.29199	P	PPL	BF		07	47			0		306	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
236,2353395,"Zamsé	Zamse	Zamse,Zamsé	13.44859	-1.79485	P	PPL	BF		05	15			0		333	Africa/Ouagadougou	2018-11-06",,,,,,,,,,
237,2353396,"Zamsé	Zamse	Zamse,Zamsé	12.53333	-0.71667	P	PPL	BF		11				0		300	Africa/Ouagadougou	2018-11-06",,,,,,,,,,
238,2353397,Zamsé	Zamse		12.36667	-0.36667	P	PPL	BF		04				0		304	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
239,2353398,Zamo	Zamo		12.01667	-2.71667	P	PPL	BF		06				0		270	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
240,2353399,"Zamnongho	Zamnongho	Zamnogo,Zamnongho	12.20995	-1.55386	P	PPL	BF		03	53			0		314	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
241,2353400,Zamné	Zamne		14.1572	-2.21884	P	PPL	BF		10	76			0		313	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
242,2353401,Zammsé	Zammse		11.7	-1.1	P	PPL	BF		07				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
243,2353402,Zammsé	Zammse		11.55	-1.18333	P	PPL	BF		07				0		289	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
244,2353403,Zamiolo	Zamiolo		13.66367	-2.4785	P	PPL	BF		10	76			0		339	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
245,2353404,"Zamé	Zame	Zame,Zamé	11.08333	-0.56667	P	PPL	BF		04				0		282	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
246,2353405,Zamdogo	Zamdogo		13.0815	-2.02048	P	PPL	BF		10	76			0		316	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
247,2353406,"Zambo	Zambo	Sambo,Zambo,Zambor,Zanbo	10.81667	-3	P	PPL	BF		13				0		281	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
248,2353407,Zambanga	Zambanga		12.73333	-0.56667	P	PPL	BF		05				0		345	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
249,2353408,Zambanaga	Zambanaga		12.23449	-1.68208	P	PPL	BF		03	53			0		333	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
250,2353409,Zambalaga	Zambalaga		11.2	-0.26667	H	STM	BF		00				0		192	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
251,2353410,Zambalaga	Zambalaga		11.31667	-0.31667	P	PPL	BF		04				0		235	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
252,2353411,Zambala	Zambala		12.6	-2.46667	P	PPL	BF		06				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
253,2353412,Zamarkoy	Zamarkoy		14.829	-0.5187	H	WTRH	BF		12	33			0		274	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
254,2353413,Zamakologo	Zamakologo		11.58495	-4.72232	P	PPL	BF		09	54			0		344	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
255,2353414,Zam	Zam	Zam	12.35	-0.81667	P	PPL	BF		11				0		289	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
256,2353415,Zam	Zam	Zam	12.33959	-0.83189	P	PPL	BF		11	20			0		289	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
257,2353416,Zalo	Zalo		11.96667	-1.9	P	PPL	BF		07				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
258,2353417,Zalagadé	Zalagade		11.81667	-1.2	P	PPL	BF		07				0		316	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
259,2353418,"Zakuy	Zakuy	Zakuy,Ziakui	12.53333	-3.41667	P	PPL	BF		01				0		292	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
260,2353419,Zakui	Zakui		13.0369	-4.1495	P	PPL	BF		01	58			0		354	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
261,2353420,Zakui	Zakui		12.28333	-3.51667	P	PPL	BF		01				0		323	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
262,2353421,Zakouré	Zakoure		12.67512	-1.56179	P	PPL	BF		11				0		292	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
263,2353422,"Zako	Zako	Zaka,Zako	12.03333	-0.15	P	PPL	BF		04				0		315	Africa/Ouagadougou	2018-10-23",,,,,,,,,,
264,2353423,"Zakin	Zakin	Zaken,Zakin	12.35793	-1.3722	P	PPL	BF		03	53			0		285	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
265,2353424,Zaken	Zaken		12.3	-2.33333	P	PPL	BF		06				0		299	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
266,2353425,Zaké	Zake		12.18333	-2.41667	P	PPL	BF		06				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
267,2353426,Zakarga	Zakarga		12.31667	-0.51667	P	PPL	BF		00				0		301	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
268,2353427,Zaka	Zaka		11.96667	-0.01667	P	PPL	BF		08				0		318	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
269,2353428,Zainzain	Zainzain		11.2	-0.35	P	PPL	BF		04				0		203	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
270,2353429,Zahatenga	Zahatenga		12.86667	-0.98333	P	PPL	BF		05				0		291	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
271,2353430,"Zagtouli	Zagtouli	Zaghtouli,Zagtouli,Zahotoulgou,Zatahoula,Zatahulgu,Zehotoulo	12.32924	-1.62566	P	PPL	BF		03	53			0		328	Afric",/Ouagadougo,,018-,7-,,,,,,
272,2353431,Zagaltenga	Zagaltenga		12.96548	-1.45688	P	PPL	BF		05				0		285	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
273,2353432,"Zéguédéssen	Zeguedessen	Zagadesen,Zagadessin,Zagadésen,Zagadéssin,Zeguedessen,Zéguédéssen	12.72177	-1.46086	P	PPL	BF		11				0",14	Africa/O,a,adou,ou,01,-0,5,,,
274,2353433,Zaèltenga	Zaeltenga		12.9206	-1.32066	P	PPL	BF		05	70			0		330	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
275,2353434,Zado	Zado		12.13333	-2.66667	P	PPL	BF		06				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
276,2353435,Zadierla	Zadierla		11.84834	-5.09608	P	PPL	BF		09	54			0		327	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
277,2353436,"Zabré	Zabre	XZA,Zabere,Zabre,Zabré,Zabéré	11.1825	-0.63222	P	PPL	BF		04	49			0		259	Africa/Ouagadougou	2017-05-21",,,,,,,,,,
278,2353437,Zabo	Zabo		11.36667	-3.85	P	PPL	BF		09				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
279,2353438,Zablou	Zablou		13.14078	-1.12303	P	PPL	BF		05	70			0		336	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
280,2353439,Zabga	Zabga	Zabga	12.85	-0.53333	P	PPL	BF		05				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
281,2353440,Zabéadougou	Zabeadougou		10.56667	-5.36667	P	PPL	BF		02				0		328	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
282,2353441,Zabartanga	Zabartanga		12.8	-0.93333	P	PPL	BF		05				0		321	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
283,2353442,Zaba	Zaba		12.78333	-3.2	P	PPL	BF		01				0		260	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
284,2353443,Yoyou	Yoyou		11.73333	-2.51667	P	PPL	BF		06				0		267	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
285,2353444,Yoyo	Yoyo		11.18333	-0.01667	P	PPL	BF		04				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
286,2353445,"Yourouna	Yourouna	Mantiankui,Yourouna	13.1247	-4.3111	P	PPL	BF		01	58			0		345	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
287,2353446,"Youngou	Youngou	Youngo,Youngou	11.11667	-0.58333	P	PPL	BF		04				0		265	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
288,2353447,Youmpoura	Youmpoura		10.51667	-3.3	P	PPL	BF		13				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
289,2353448,Youmbara	Youmbara		10.51667	-3.1	P	PPL	BF		13				0		303	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
290,2353449,Youloupo	Youloupo		12.56667	-2.75	P	PPL	BF		00				0		275	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
291,2353450,Youlou	Youlou		12.28333	-2.9	P	PPL	BF		01				0		259	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
292,2353451,Youlo	Youlo		10.58333	-3.08333	P	PPL	BF		13				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
293,2353452,Youlabako	Youlabako		10.41667	-3.1	P	PPL	BF		13				0		282	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
294,2353453,Youkouka	Youkouka	Youkouka	11.05	-0.5	P	PPL	BF		04				0		265	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
295,2353454,Youkoa	Youkoa		10.75	-5.11667	H	STM	BF		00				0		429	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
296,2353455,Youken	Youken		12.21667	-0.05	P	PPL	BF		08				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
297,2353456,Yougui	Yougui		12.66667	-0.25	P	PPL	BF		05				0		290	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
298,2353457,Yougoupyongou	Yougoupyongou		12.38333	-0.1	P	PPL	BF		08				0		286	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
299,2353458,"Yougoupélé	Yougoupele	Yougoupele,Yougoupélé,Yougpelse,Yougpelsé	12.04858	-1.55864	P	PPL	BF		07	47			0		343	Africa/Ouagadougou	2",18-08-07,,,,,,,,,
300,2353459,Yougounini	Yougounini	Yougounini	13.27595	-1.64217	P	PPL	BF		05	15			0		347	Africa/Ouagadougou	2012-05-05,,,,,,,,,,
301,2353460,Yougoul Mandé	Yougoul Mande		12.3	-0.71667	P	PPL	BF		11				0		328	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
302,2353461,Youga	Youga	Youga	11.06537	-0.45196	P	PPL	BF		04				0		225	Africa/Ouagadougou	2013-01-10,,,,,,,,,,
303,2353462,"Yougtenga	Yougtenga	Youdoutenga,Yougtenga	12.00289	-1.4148	P	PPL	BF		07	47			0		343	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
304,2353463,"Youbitenga	Youbitenga	Youbilinga,Youbitenga	12.84423	-1.45141	P	PPL	BF		11				0		305	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
305,2353464,Youba Naloto	Youba Naloto		12.71667	-0.95	P	PPL	BF		05				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
306,2353465,"Youbga	Youbga	Youbaga,Youbga	12.77323	-1.70144	P	PPL	BF		11				0		317	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
307,2353466,"Youba	Youba	Youba,Yuba	13.66783	-2.37536	P	PPL	BF		10	76			0		335	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
308,2353467,Youba	Youba		12.73333	-0.93333	P	PPL	BF		05				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
309,2353468,"You	You	You,Yu	13.70167	-2.14101	P	PPL	BF		10	76			0		332	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
310,2353469,Yorogo	Yorogo		11.95	-1.31667	P	PPL	BF		07				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
311,2353470,Yoroga	Yoroga		12.71667	-2.08333	P	PPL	BF		10				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
312,2353471,Yoro	Yoro		11.06667	-2.36667	P	PPL	BF		06				0		302	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
313,2353472,"Yargo	Yargo	Yargo,Yorgo Kosyama,Yorgo-Kossyama	12.30457	-1.50442	P	PPL	BF		03	53			0		317	Africa/Ouagadougou	2018-07-04",,,,,,,,,,
314,2353473,"Dar Salam	Dar Salam	Dar Salam,Yorgo Dar Salam	12.36146	-1.63909	P	PPL	BF		03	53			0		308	Africa/Ouagadougou	2018-07-04",,,,,,,,,,
315,2353474,Yorgo	Yorgo		12.0015	-1.35606	P	PPL	BF		07	47			0		333	Africa/Ouagadougou	2018-12-04,,,,,,,,,,
316,2353475,Yoren	Yoren		13.06695	0.1447	P	PPL	BF		08	21			0		270	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
317,2353476,"Yoréko	Yoreko	Yereko,Yoreko,Yoréko,Yéréko	11.23333	-0.55	P	PPL	BF		04				0		238	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
318,2353477,Yonkui	Yonkui		12.6	-3.45	P	PPL	BF		01				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
319,2353478,Yongono	Yongono		14.08778	-2.58305	S	CMP	BF		10	76			0		278	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
320,2353479,"Yona	Yona	Yoana,Yona	12.1	-3.38333	P	PPL	BF		01				0		296	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
321,2353480,Yona	Yona	Yona	11.96667	-3.38333	P	PPL	BF		01				0		407	Africa/Ouagadougou	2016-03-10,,,,,,,,,,
322,2353481,Yoména	Yomena		9.96667	-3.15	P	PPL	BF		13				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
323,2353482,Yomboli	Yomboli		14.64651	-0.30264	S	CMP	BF		12	33			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
324,2353483,Yolontéra	Yolontera		10.3	-2.96667	P	PPL	BF		13				0		314	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
325,2353484,Yolonioro	Yolonioro		10.73333	-3.4	P	PPL	BF		13				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
326,2353485,Yolonguira	Yolonguira		10.1	-3.45	P	PPL	BF		13				0		369	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
327,2353486,Yolga	Yolga		11.51667	-0.06667	P	PPL	BF		04				0		268	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
328,2353487,Yoldétéoun	Yoldeteoun		9.85	-2.93333	P	PPL	BF		13				0		303	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
329,2353488,Yokiaré	Yokiare		10.85	-3.01667	P	PPL	BF		13				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
330,2353489,Yoi	Yoi		13.8072	0.12317	P	PPL	BF		12	71			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
331,2353490,Yogadyoaga	Yogadyoaga		12.70503	2.06318	T	BUTE	BF		08	42			0		239	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
332,2353491,Yoda	Yoda		13.32911	-0.57536	P	PPL	BF		05	64			0		279	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
333,2353492,Yobiri	Yobiri		11.76667	1.7	P	PPL	BF		08				0		222	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
334,2353493,Yoba	Yoba	Yoba	13.42537	-1.81438	P	PPL	BF		05	15			0		355	Africa/Ouagadougou	2012-05-05,,,,,,,,,,
335,2353494,Yoatenga	Yoatenga		12.33333	-0.28333	P	PPL	BF		04				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
336,2353495,Yoada	Yoada		13.73518	-2.17009	P	PPL	BF		10	76			0		334	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
337,2353496,Yo	Yo		13.0263	-3.365	P	PPL	BF		01	73			0		268	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
338,2353497,Yo	Yo		11.3	-1	P	PPL	BF		07				0		261	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
339,2353498,Yo	Yo		11.25	-0.96667	P	PPL	BF		07				0		256	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
340,2353499,Yô	Yo		11.05	-3.05	P	PPL	BF		13				0		293	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
341,2353500,Yitenga	Yitenga		12.93333	-0.28333	P	PPL	BF		08				0		320	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
342,2353501,Yisèpougo	Yisepougo		12.71667	-2.75	P	PPL	BF		01				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
343,2353502,"Yirim	Yirim	Irim,Yirim	13.25199	-1.7777	P	PPL	BF		10	76			0		335	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
344,2353503,"Yéribou	Yeribou	Yeribou,Yiribou,Yéribou	13.51921	-2.15078	P	PPL	BF		10	76			0		308	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
345,2353504,Yirané	Yirane		12.71362	-1.20893	P	PPL	BF		11				0		281	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
346,2353505,Yinou	Yinou		13.30793	-1.89422	P	PPL	BF		10	76			0		342	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
347,2353506,Yinga	Yinga		11.58333	-2.26667	P	PPL	BF		06				0		333	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
348,2353507,Yimouga	Yimouga		12.68333	-2.45	P	PPL	BF		06				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
349,2353508,Yilou	Yilou	Yilou	13.01128	-1.54665	P	PPL	BF		05	15			0		288	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
